87, 3385, 25.527547, 27.559052, 'ae albopictus', 'mosquito', '/CDC/sounds/CDC_Ae-albopictus_labelled_800.wav'
2062, 4848, 120.259433, 124.11986, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2064, 4848, 127.665733, 138.78948, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2066, 4848, 141.177226, 155.703867, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2068, 4848, 157.791357, 164.196806, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2070, 4848, 168.386083, 175.220468, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2072, 4848, 177.107788, 180.710852, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2074, 4848, 183.613321, 198.626091, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2076, 4848, 201.142517, 207.233412, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2078, 4848, 209.46388, 223.633075, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2080, 4848, 225.834948, 232.08312, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2082, 4848, 234.184908, 250.084146, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2084, 4848, 251.928572, 274.261854, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2086, 4848, 276.435131, 288.917176, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2088, 4848, 291.147645, 295.193944, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2090, 4848, 297.881944, 308.305096, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2092, 4848, 310.907309, 317.584417, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2094, 4848, 319.78629, 325.662717, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2096, 4848, 328.722463, 332.668676, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2099, 4848, 337.28689, 348.32485, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2101, 4848, 350.426638, 356.87498, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2103, 4848, 359.848938, 385.184774, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2105, 4848, 387.944264, 401.756012, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2107, 4848, 404.472609, 419.199421, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2109, 4848, 421.55857, 427.863933, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2111, 4848, 430.122998, 443.920448, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2113, 4848, 448.395683, 451.51262, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2115, 4848, 454.100535, 469.313475, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2117, 4848, 473.688625, 492.290162, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2119, 4848, 495.764546, 501.312121, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2121, 4848, 504.028718, 513.894252, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2123, 4848, 516.281997, 518.75553, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2125, 4848, 521.543616, 543.59094, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2127, 4848, 545.535451, 557.374092, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2129, 4848, 559.74754, 571.371713, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2131, 4848, 573.959628, 577.505502, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2134, 4848, 582.352481, 599.99606, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2136, 4848, 602.269422, 615.566447, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2138, 4848, 619.283895, 626.661599, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2140, 4848, 628.834876, 647.236242, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2142, 4848, 649.366625, 661.862969, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2144, 4848, 664.093437, 671.900078, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2146, 4848, 674.10195, 686.112166, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2148, 4848, 688.328337, 699.637957, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2150, 4848, 702.368851, 704.942469, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2152, 4848, 707.130044, 732.051241, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2154, 4848, 733.995752, 743.375159, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2156, 4848, 745.24818, 758.988439, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2158, 4848, 760.904354, 770.083591, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2160, 4848, 772.228272, 792.345383, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2162, 4848, 795.247852, 818.28173, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2164, 4848, 821.570241, 830.520712, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2166, 4848, 832.465223, 836.983352, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2168, 4848, 839.842927, 845.118843, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2170, 4848, 847.306418, 859.502506, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2172, 4848, 861.847358, 867.137572, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2174, 4848, 869.425232, 873.371445, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2176, 4848, 875.730595, 888.241236, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2178, 4848, 890.400216, 901.352388, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2180, 4848, 903.2969, 912.604817, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2182, 4848, 914.549328, 927.731969, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2184, 4848, 930.276991, 952.038358, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2186, 4848, 954.368912, 965.063723, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2188, 4848, 967.608745, 979.461684, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2190, 4848, 982.049599, 998.191901, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2192, 4848, 1000.636838, 1008.786627, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2194, 4848, 1010.616755, 1029.118207, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2196, 4848, 1031.591739, 1041.056933, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2198, 4848, 1043.087231, 1056.341362, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2200, 4848, 1059.129448, 1077.988346, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2202, 4848, 1080.133027, 1092.70086, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2204, 4848, 1095.403159, 1103.33848, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2206, 4848, 1105.654736, 1115.749036, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2208, 4848, 1117.765037, 1128.903082, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2210, 4848, 1131.819848, 1147.647597, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2212, 4848, 1150.221215, 1159.529132, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2214, 4848, 1161.373558, 1167.507346, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2216, 4848, 1169.423262, 1179.102924, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2218, 4848, 1180.961648, 1189.89782, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2220, 4848, 1191.971012, 1196.975269, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2222, 4848, 1199.205737, 1203.809653, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2224, 4848, 1206.111611, 1210.229399, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2226, 4848, 1212.402677, 1225.742595, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2228, 4848, 1227.587021, 1237.838598, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2230, 4848, 1239.883194, 1251.62175, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2232, 4848, 1253.451878, 1266.591626, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2234, 4848, 1268.478945, 1276.485756, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2236, 4848, 1278.401671, 1289.940057, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2237, 4848, 1289.940057, 1294.243718, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2238, 4848, 1294.243718, 1299.219378, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2240, 4848, 1302.021762, 1308.598785, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2242, 4848, 1310.58619, 1329.802535, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 25-10-17-R4.wav'
2244, 4849, 2.197486, 16.641939, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2246, 4849, 18.986817, 39.635149, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2248, 4849, 41.779038, 46.093614, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2250, 4849, 48.090111, 62.293376, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2251, 4849, 62.293376, 78.962113, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2253, 4849, 81.454384, 85.313385, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2255, 4849, 87.551069, 105.264952, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2257, 4849, 107.274848, 111.602824, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2259, 4849, 113.9879, 115.488623, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2261, 4849, 117.190335, 132.800527, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2264, 4849, 137.677874, 157.026473, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2266, 4849, 159.02297, 159.97432, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2269, 4849, 163.860119, 178.518961, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2271, 4849, 182.324364, 189.452795, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2273, 4849, 192.132656, 209.310567, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2275, 4849, 212.124421, 221.061759, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2277, 4849, 223.071655, 236.578156, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2279, 4849, 238.521055, 243.987972, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2281, 4849, 246.198858, 262.559411, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2283, 4849, 266.525606, 277.513037, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2285, 4849, 279.764121, 280.916461, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2287, 4849, 283.328336, 293.377816, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2289, 4849, 295.977281, 306.669928, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2291, 4849, 311.185494, 326.326711, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2293, 4849, 328.644791, 341.481326, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2295, 4849, 344.201386, 347.484216, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2297, 4849, 350.700049, 365.452686, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2299, 4849, 368.132547, 383.421156, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2301, 4849, 384.948677, 400.197087, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2303, 4849, 403.386122, 416.530842, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2305, 4849, 419.746676, 434.244725, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2308, 4849, 438.41191, 443.731434, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2310, 4849, 446.250504, 452.963557, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2312, 4849, 455.616619, 462.115283, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2314, 4849, 465.116728, 480.311541, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2316, 4849, 482.308038, 486.837003, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2318, 4849, 488.592313, 499.07057, 'culex quinquefasciatus', 'mosquito', '/Culex/sounds/UNFINISHED - recordings and labels 26-10-17-R4.wav'
2522, 59908, 15.140936, 36.844583, 'toxorhynchites brevipalpis', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2524, 59908, 41.760471, 58.52365, 'toxorhynchites brevipalpis', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2526, 59908, 67.986735, 83.643839, 'toxorhynchites brevipalpis', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2528, 59908, 91.877952, 119.038234, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2530, 59908, 128.624217, 129.459918, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2532, 59908, 137.399077, 157.824593, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2534, 59908, 164.09235, 178.64338, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2536, 59908, 186.410483, 195.013288, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2538, 59908, 203.640672, 234.143758, 'toxorhynchites brevipalpis', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2540, 59908, 243.582264, 260.197966, 'an gambiae', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2543, 59908, 277.146937, 309.246659, 'an coluzzii', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2545, 59908, 316.987912, 348.722005, 'an coluzzii', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2548, 59908, 363.775842, 406.630107, 'an coluzzii', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2550, 59908, 412.92145, 423.108636, 'an coluzzii', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2552, 59908, 425.945415, 449.080918, 'an coluzzii', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2554, 59908, 456.027873, 466.32853, 'an stephensi', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2556, 59908, 472.859424, 504.442223, 'an stephensi', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2558, 59908, 509.056715, 511.37657, 'an stephensi', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2560, 59908, 516.369299, 523.877306, 'an stephensi', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2562, 59908, 528.119865, 539.530018, 'an stephensi', 'mosquito', '/LSTMH/sounds/LSTMH telinga audio - edited and labelled.wav'
2563, 59909, 16.75361, 29.232459, 'an dirus', 'mosquito', '/Thai/sounds/#1002-1011.wav'
2564, 59909, 32.031923, 36.623334, 'an harrisoni', 'mosquito', '/Thai/sounds/#1002-1011.wav'
2570, 59909, 93.397057, 101.025419, 'an minimus', 'mosquito', '/Thai/sounds/#1002-1011.wav'
2572, 59909, 118.808138, 131.179038, 'an dirus', 'mosquito', '/Thai/sounds/#1002-1011.wav'
2581, 59910, 140.939059, 146.746953, 'an dirus', 'mosquito', '/Thai/sounds/#1012-1020.wav'
2587, 59911, 100.730299, 110.65455, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2589, 59911, 121.302742, 129.334489, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2591, 59911, 147.615405, 149.587714, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2592, 59911, 152.876797, 156.610505, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2593, 59911, 160.862941, 168.643873, 'an maculatus', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2594, 59911, 173.238329, 176.088487, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2599, 59911, 221.66252, 224.809095, 'an harrisoni', 'mosquito', '/Thai/sounds/#1021-1039.wav'
2605, 59912, 118.435004, 126.672147, 'an maculatus', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2608, 59912, 144.572282, 151.602171, 'an harrisoni', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2610, 59912, 167.763464, 174.535011, 'an harrisoni', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2611, 59912, 178.161739, 185.201564, 'an maculatus', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2612, 59912, 188.828292, 195.381242, 'an maculatus', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2613, 59912, 199.63892, 206.2962, 'an harrisoni', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2614, 59912, 210.598592, 222.313418, 'an harrisoni', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2615, 59912, 226.118998, 234.907602, 'an maculatus', 'mosquito', '/Thai/sounds/#1040-1054.wav'
2617, 59913, 54.743198, 63.569708, 'an dirus', 'mosquito', '/Thai/sounds/#1055-1071.wav'
2619, 59913, 80.54779, 83.969567, 'an harrisoni', 'mosquito', '/Thai/sounds/#1055-1071.wav'
2625, 59913, 134.903814, 146.173703, 'an dirus', 'mosquito', '/Thai/sounds/#1055-1071.wav'
2626, 59913, 150.73084, 156.130341, 'an harrisoni', 'mosquito', '/Thai/sounds/#1055-1071.wav'
2632, 59913, 222.640475, 230.363017, 'an harrisoni', 'mosquito', '/Thai/sounds/#1055-1071.wav'
2635, 59914, 69.083418, 86.015921, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2638, 59914, 116.755715, 119.944969, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2639, 59914, 123.906986, 131.278529, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2644, 59914, 175.840161, 181.147045, 'an dirus', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2645, 59914, 184.929747, 191.790698, 'an dirus', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2646, 59914, 196.704796, 202.421544, 'an dirus', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2647, 59914, 206.10605, 214.354561, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2649, 59914, 231.274256, 240.547427, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2650, 59914, 243.971499, 254.102822, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2656, 59914, 311.159296, 321.316725, 'an harrisoni', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2657, 59914, 326.832321, 342.099752, 'an dirus', 'mosquito', '/Thai/sounds/#1072-1097.wav'
2663, 59915, 95.809678, 104.2836, 'an maculatus', 'mosquito', '/Thai/sounds/#1098-1102.wav'
2665, 59916, 64.633749, 71.540175, 'an maculatus', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2666, 59916, 75.573301, 84.48578, 'an dirus', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2671, 59916, 131.31451, 134.65752, 'an dirus', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2672, 59916, 138.545514, 147.737131, 'an dirus', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2674, 59916, 170.347312, 173.816599, 'an harrisoni', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2675, 59916, 177.717886, 181.486249, 'an harrisoni', 'mosquito', '/Thai/sounds/#1103-1114.wav'
2677, 59917, 59.222042, 69.090843, 'an harrisoni', 'mosquito', '/Thai/sounds/#1115-1126.wav'
2678, 59917, 73.914357, 79.490969, 'an maculatus', 'mosquito', '/Thai/sounds/#1115-1126.wav'
2681, 59917, 106.653271, 116.013846, 'an maculatus', 'mosquito', '/Thai/sounds/#1115-1126.wav'
2684, 59917, 145.865119, 157.674414, 'an harrisoni', 'mosquito', '/Thai/sounds/#1115-1126.wav'
